28/09/2016 20:12:56 ;Está cruzando a região um Airbus A330-200, o TAP118 (CS-TOP) de Porto Alegre - RS para Lisboa. #Avião #RobôBum;BRAWide4951F0;Medium;Velocidade (speed) abaixo de 200:545kts e altude maior que 28000:37000, Hex:4951F0, ;Velocidade (speed) abaixo de 200:545kts e altude maior que 28000:37000, Hex:4951F0, ;
28/09/2016 20:12:56 ;Está cruzando a região um Boeing 777-200, o AFR393 (F-GSPT) de Montevideo para Buenos Aires. #Avião #RobôBum;BRAWide3949F3;Medium;Velocidade (speed) abaixo de 200:511kts e altude maior que 28000:33000, Hex:3949F3, ;Velocidade (speed) abaixo de 200:511kts e altude maior que 28000:33000, Hex:3949F3, ;
28/09/2016 20:12:56 ;Está cruzando a região um Airbus A330-200, o AVA249 (N974AV) de Bogota para São Paulo (Guarulhos). #Avião #RobôBum;BRAWideAD9295;Medium;Velocidade (speed) abaixo de 200:472kts e altude maior que 28000:41000, Hex:AD9295, ;Velocidade (speed) abaixo de 200:472kts e altude maior que 28000:41000, Hex:AD9295, ;
28/09/2016 20:12:56 ;Está cruzando a região um Boeing 767-300 (CC-CZZ). #Avião #RobôBum;BRAWideE80241;Medium;,em Modo S,, Hex:E80241, ;,em Modo S,, Hex:E80241, ;
28/09/2016 20:12:56 ;Está cruzando a região um Boeing 767-300 (CC-CZZ). #Avião #RobôBum;MCPWideE80241;Medium;,em Modo S,, Hex:E80241, ;,em Modo S,, Hex:E80241, ;
28/09/2016 20:12:56 ;Tah pousando... ops, ta em cruzeiro um Boeing 777-200, o AFR393 (F-GSPT). #Avião #RobôBum;BSBWide3949F3;Medium;Velocidade (speed) abaixo de 200:511kts e altude maior que 28000:33000, Hex:3949F3, ;Velocidade (speed) abaixo de 200:511kts e altude maior que 28000:33000, Hex:3949F3, ;
28/09/2016 20:12:56 ;Há poucas nuvens no céu da capital. (SBBR 282300Z 00000KT 9999 FEW040 22/17 Q1018);PluginMetarDFFewClouds;Low;;;
28/09/2016 20:12:56 ;O TAM3365 (PR-MYH) está parece estar pousando modelo Airbus A320 de Ilhéus - BA. #Avião #RobôBum;BRAUnknowAirE486C1;High;Velocidade vertical abaixo de -500:-832 e altude menor que 28000:2650, Hex:E486C1, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-832 e altude menor que 28000:2650, Hex:E486C1, . !IsKnownAirplane.;
28/09/2016 20:18:08 ;Voando a 0 kts está cruzando o PT-MZI, Airbus A320. #Avião #RobôBum;BRAUnknowAirE47E29;Low;,em Modo S,, Hex:E47E29, ;,em Modo S,, Hex:E47E29, ;
28/09/2016 20:18:08 ;Voando a 0 kts está cruzando o PR-AZH, Embraer 195. #Avião #RobôBum;BRAUnknowAirE484E7;Low;,em Modo S,, Hex:E484E7, ;,em Modo S,, Hex:E484E7, ;
